score,open_hours_week,binned_score,coded_size,coded_review_counts,coded_price,num_photos,is_bus_web,is_phone_number,is_message_bus,num_attributes,num_questions,polarity,subjectivity,binned_score_y
4.0,65.9294813466788,medium,2,330.0,1,824.0,1,1,0,24.0,4.0,0.27252857406820824,0.6291214408897335,1
4.5,49.0,medium,0,360.0,1,468.0,1,1,0,30.0,5.0,0.20413784606407565,0.5699824553103241,1
3.5,97.0,high,1,184.0,1,131.0,1,1,0,19.0,2.0,0.09346376811594201,0.5813831820353563,2
3.5,54.0,high,0,331.0,1,502.0,1,1,0,25.0,2.0,0.21605856595511758,0.5757520525451558,2
4.0,74.0,medium,0,669.7657657657658,1,0.0,0,1,1,11.0,0.0,0.0,0.0,1
3.0,98.0,high,1,101.0,0,85.0,1,1,0,15.0,0.0,0.11515983245149913,0.558023589065256,2
4.0,86.0,high,1,103.0,1,159.0,1,1,1,15.0,0.0,0.10989740868799311,0.49539307734112936,2
4.0,86.0,high,1,103.0,1,159.0,1,1,1,15.0,0.0,0.10989740868799311,0.49539307734112936,2
4.0,31.0,medium,0,369.0,1,207.0,1,1,0,20.0,0.0,0.23488632529565714,0.5940484191133543,1
4.0,45.0,high,0,52.0,0,26.0,0,1,0,20.0,0.0,0.2506317025777253,0.558598484848485,2
4.5,49.0,high,0,647.0,1,915.0,1,1,0,28.0,7.0,0.37714105339105336,0.6088943001443,2
4.0,84.0,high,0,161.0,1,155.0,1,1,0,14.0,0.0,0.15633686323366558,0.5727477883873232,2
3.5,55.25,high,1,417.0,1,230.0,0,1,0,24.0,0.0,0.31107285964723974,0.5373752280777074,2
3.5,55.25,high,1,417.0,1,230.0,0,1,0,24.0,0.0,0.31107285964723974,0.5373752280777074,2
4.0,35.0,high,2,6562.0,1,6927.0,1,1,0,33.0,76.0,0.2773684716710759,0.5730293582960249,2
4.5,60.0,medium,0,432.0,1,304.0,1,1,0,28.0,0.0,0.273113657176157,0.605045755526525,1
4.0,63.0,high,0,663.0,0,429.0,1,1,1,18.0,3.0,0.20617003077940577,0.5341970963064713,2
4.0,66.5,high,0,95.0,0,123.0,1,1,1,19.0,0.0,0.13713941763941762,0.5468190028190026,2
4.0,101.0,high,0,77.0,1,85.0,1,1,0,20.0,0.0,0.18004963427377224,0.5488733488733489,2
4.0,68.0,high,2,2687.0,1,3893.0,1,1,0,27.0,43.0,0.22639277822871579,0.5309405834405834,2
4.0,77.0,high,0,1226.0,1,690.0,0,1,0,20.0,3.0,0.19315267564110403,0.5941563383344206,2
4.0,56.0,high,2,677.0,1,2249.0,1,1,0,1.0,0.0,0.23655641910173156,0.572011525974026,2
3.5,79.0,high,2,1099.0,1,1038.0,1,1,0,21.0,6.0,0.2661505991285403,0.5602342047930283,2
4.0,63.0,high,0,146.0,1,176.0,1,1,0,24.0,3.0,0.27885902876001883,0.5485289957567183,2
4.5,34.0,high,1,242.0,1,77.0,1,1,0,26.0,0.0,0.174498075998076,0.5608807118807118,2
2.5,65.9294813466788,medium,2,650.0,1,167.0,1,1,0,27.0,2.0,-0.00537240383384535,0.5510055043522786,1
4.0,72.0,high,2,5547.0,2,6272.0,1,1,0,33.0,72.0,0.27797293237483633,0.5212665682367668,2
4.0,53.5,high,1,209.0,1,110.0,0,1,0,35.0,0.0,0.2619783228322832,0.5305950595059508,2
4.0,53.5,high,1,209.0,1,110.0,0,1,0,35.0,0.0,0.2619783228322832,0.5305950595059508,2
4.0,67.0,high,1,1296.0,1,2023.0,1,1,0,25.0,8.0,0.19257880230880223,0.511702715062715,2
4.0,76.0,medium,2,1662.0,1,2329.0,0,1,0,17.0,8.0,0.30849922839506183,0.5804778439153441,1
4.5,72.0,high,1,174.0,1,288.0,0,1,0,14.0,2.0,0.2683543417366947,0.5544439775910363,2
4.5,105.0,high,1,2659.0,1,2243.0,0,1,0,18.0,18.0,0.2203073489010989,0.4951449938949937,2
3.5,59.5,high,1,184.0,0,312.0,0,1,0,21.0,0.0,0.1493213649096002,0.5682819794584499,2
3.5,64.0,high,0,106.0,0,59.0,0,1,0,20.0,0.0,0.271962749094203,0.5684782608695653,2
3.5,64.0,high,0,106.0,0,59.0,0,1,0,20.0,0.0,0.271962749094203,0.5684782608695653,2
4.0,70.0,high,0,297.0,0,141.0,1,1,0,17.0,0.0,0.16438446230454426,0.5613396257658554,2
4.0,65.9294813466788,high,2,491.0,1,414.0,1,1,1,35.0,11.0,0.28727311727311733,0.5275672100672101,2
3.5,66.5,high,2,1172.0,1,919.0,1,1,0,32.0,15.0,0.2030623214010983,0.5459492281761189,2
3.0,84.0,medium,0,83.0,0,49.0,0,1,0,16.0,0.0,0.15932133838383838,0.5396955732439604,1
4.5,73.5,high,0,1912.0,1,1511.0,1,1,0,26.0,14.0,0.20476885453638508,0.527756732878684,2
4.0,20.0,high,0,558.0,2,2136.0,1,1,1,29.0,6.0,0.19650063951200328,0.5777200577200579,2
4.0,46.5,high,1,1776.0,1,2220.0,1,1,0,22.0,15.0,0.19264387425845766,0.5249084094917428,2
3.5,83.0,high,0,446.0,1,359.0,1,1,1,32.0,11.0,0.2213984093537074,0.5652341771547069,2
3.0,65.9294813466788,high,1,31.0,1,31.0,0,1,0,13.0,0.0,0.0797314507198228,0.5645362561641634,2
4.0,60.0,high,1,353.0,1,316.0,1,1,0,24.0,3.0,0.20816113606527145,0.5881699920797668,2
3.5,29.0,high,2,1549.0,3,3117.0,1,1,0,30.0,4.0,0.23839927556932633,0.567611084628851,2
4.5,65.9294813466788,high,0,11.0,1,32.0,0,1,0,21.333842627960276,0.0,0.2438539386145769,0.6154626638137277,2
4.5,65.9294813466788,medium,0,11.0,1,32.0,0,1,0,21.333842627960276,0.0,0.2438539386145769,0.6154626638137277,1
4.0,54.0,high,0,55.0,0,36.0,1,1,0,13.0,0.0,0.21927345613570107,0.5533436801293944,2
3.0,62.0,high,2,81.0,1,46.0,1,1,1,15.0,0.0,0.10558121802439983,0.5109824455847185,2
3.0,0.0,medium,2,1127.0,1,1137.0,1,1,0,29.0,0.0,0.16629494655004853,0.5860932944606416,1
4.5,65.9294813466788,high,0,20.0,1,28.0,1,1,0,21.0,0.0,0.23150462962962964,0.5881914381914382,2
4.0,65.9294813466788,medium,1,637.0,1,834.0,1,1,0,22.0,4.0,0.26235326043465584,0.5470218928358463,1
4.0,88.0,high,1,3605.0,1,3900.0,1,1,0,29.0,49.0,0.22540928816406527,0.5540578070195905,2
4.5,98.0,high,0,1328.0,1,1168.0,1,1,1,34.0,13.0,0.20138059701492533,0.5506652634264575,2
4.0,42.0,high,1,890.0,1,776.0,0,1,0,31.0,3.0,0.1910204081632652,0.5418505527210884,2
2.5,72.5,high,0,7.0,0,20.0,0,1,0,1.0,0.0,0.256043956043956,0.6226190476190475,2
3.0,65.9294813466788,medium,0,12.0,0,0.0,0,1,0,10.0,0.0,0.03925388103959534,0.5173460666317811,1
4.0,67.5,high,0,21.0,0,14.0,0,1,0,7.0,0.0,0.26121754807692305,0.5680769230769233,2
4.0,67.5,high,0,21.0,0,14.0,0,1,0,7.0,0.0,0.26121754807692305,0.5680769230769233,2
3.0,76.5,high,0,51.0,0,29.0,0,1,0,12.0,2.0,0.20504904583556263,0.5824433743534869,2
3.5,65.9294813466788,high,1,4.0,0,0.0,0,1,0,7.0,0.0,0.23598901098901098,0.54496336996337,2
3.5,77.0,medium,2,507.0,1,383.0,1,1,0,21.0,0.0,0.18130358540129668,0.4835703107534094,1
3.5,73.5,medium,1,502.0,1,632.0,0,1,0,21.0,5.0,0.20053112648221336,0.5334342650103521,1
3.5,73.5,high,1,502.0,1,632.0,0,1,0,21.0,5.0,0.20053112648221336,0.5334342650103521,2
3.5,73.5,low,1,502.0,1,632.0,0,1,0,21.0,5.0,0.20053112648221336,0.5334342650103521,0
3.5,79.0,high,2,954.0,1,974.0,1,1,0,22.0,9.0,0.19377958785853514,0.5935863519196853,2
4.0,65.9294813466788,high,2,181.0,2,537.0,1,0,0,26.0,11.0,0.2735398715041572,0.5915434618291762,2
4.0,61.0,high,0,352.0,1,250.0,1,1,0,20.0,0.0,0.24719893742621019,0.6169834710743806,2
4.0,88.0,high,2,414.0,3,1068.0,1,1,0,26.0,0.0,0.3627386310059579,0.6233286185761435,2
4.0,88.0,high,1,414.0,3,1068.0,1,1,0,26.0,0.0,0.3627386310059579,0.6233286185761435,2
4.0,60.0,high,0,250.0,1,158.0,1,1,0,23.0,0.0,0.1772338383838384,0.6569280423280425,2
4.0,60.0,high,0,250.0,1,158.0,1,1,0,23.0,0.0,0.1772338383838384,0.6569280423280425,2
4.0,48.5,high,1,560.0,1,613.0,1,1,1,33.0,9.0,0.30570558526440883,0.6105228758169935,2
3.5,65.9294813466788,high,2,1870.0,1,1475.0,1,1,0,22.0,12.0,0.16496066478037621,0.4774643091950785,2
4.0,35.75,high,1,511.0,1,174.0,1,1,0,35.0,2.0,0.1908697023141468,0.5394682560238115,2
2.0,108.5,high,0,54.0,0,52.0,0,1,0,4.0,0.0,0.10819931773879142,0.5188109161793373,2
2.0,108.5,high,0,54.0,0,52.0,0,1,0,4.0,0.0,0.10819931773879142,0.5188109161793373,2
4.5,57.5,high,1,16.0,1,52.0,1,1,1,15.0,0.0,0.18246849763297138,0.5814821776663883,2
3.5,63.0,high,0,247.0,1,27.0,0,1,0,12.0,0.0,0.09208208458208457,0.4547563974487052,2
4.5,72.0,high,0,62.0,0,51.0,0,1,0,13.0,0.0,0.1644245082402977,0.519356725146199,2
4.0,83.0,high,1,158.0,1,208.0,1,1,0,24.0,0.0,0.31539464285714286,0.5408753968253968,2
4.0,59.0,high,0,454.0,0,308.0,1,1,0,17.0,3.0,0.2894375927829166,0.563310208975677,2
4.0,59.0,high,0,454.0,0,308.0,1,1,0,17.0,3.0,0.2894375927829166,0.563310208975677,2
3.5,115.5,high,2,938.0,1,873.0,1,1,0,20.0,0.0,0.14121477162293491,0.6305053449951407,2
4.0,107.0,high,2,237.0,1,259.0,1,1,0,21.0,0.0,0.2790997474747475,0.5514984043734046,2
3.0,65.9294813466788,high,2,373.0,1,262.0,1,1,0,18.0,0.0,0.11084675944970065,0.5313390966332141,2
3.0,65.9294813466788,high,2,275.0,1,239.0,1,1,0,20.0,0.0,0.07131887934498696,0.5449899537874219,2
4.0,42.25,high,2,324.0,2,317.0,1,1,0,24.0,0.0,0.32013609936575055,0.66453026947213,2
4.0,68.5,high,0,91.0,0,87.0,0,1,0,16.0,0.0,0.1436884697699305,0.5307690265414985,2
4.0,66.5,high,0,233.0,0,132.0,1,1,0,18.0,0.0,0.2987873860964139,0.5624625220458553,2
3.5,77.0,medium,2,604.0,0,478.0,1,1,0,21.0,0.0,0.28069044033275964,0.541435264869,1
4.5,65.9294813466788,high,1,913.0,1,269.0,1,1,0,22.0,6.0,0.2584639165743816,0.5621128645256551,2
4.5,65.9294813466788,high,1,913.0,1,269.0,1,1,0,22.0,6.0,0.2584639165743816,0.5621128645256551,2
4.0,65.9294813466788,medium,2,1728.0,1,781.0,1,1,0,29.0,8.0,0.20815412186379936,0.6535185185185186,1
4.5,70.0,high,2,1425.0,1,510.0,1,1,0,25.0,9.0,0.2395385356765954,0.6066437294049236,2
3.5,77.0,high,2,389.0,1,478.0,1,1,0,28.0,0.0,0.17686951292316339,0.5735679168422532,2
4.0,59.5,high,1,1299.0,1,951.0,1,1,0,27.0,3.0,0.24609065934065927,0.6167912087912085,2
3.5,51.0,medium,1,516.0,1,268.0,1,1,0,20.0,0.0,0.18703660251979579,0.5063016768478954,1
4.5,59.0,high,0,895.0,1,2200.0,1,1,0,31.0,19.0,0.21115924456202242,0.5338879090730944,2
5.0,87.0,high,0,35.0,0,36.0,0,1,0,8.0,0.0,0.3438703529657477,0.5970593149540517,2
3.5,80.0,high,2,742.0,1,471.0,1,1,0,21.0,8.0,0.3163411935286935,0.5501770451770452,2
3.5,80.0,high,2,742.0,1,471.0,1,1,0,21.0,8.0,0.3163411935286935,0.5501770451770452,2
4.5,62.0,medium,0,146.0,1,120.0,1,1,0,25.0,5.0,0.30332633712905455,0.6416178053830228,1
4.0,65.9294813466788,high,1,560.0,1,1896.0,0,1,0,29.0,17.0,0.27436649119278983,0.617029934351363,2
4.0,63.0,high,1,717.0,1,272.0,1,1,0,23.0,3.0,0.2065207201448811,0.5868771869443011,2
2.0,90.5,high,1,16.0,1,0.0,1,1,1,21.333842627960276,0.0,-0.04964058716707023,0.5348264729620662,2
4.5,65.9294813466788,high,1,208.0,1,660.0,1,1,0,25.0,5.0,0.20985521972032767,0.5879857672303714,2
4.5,65.9294813466788,medium,1,208.0,1,660.0,1,1,0,25.0,5.0,0.20985521972032767,0.5879857672303714,1
4.0,79.0,high,2,490.0,1,359.0,1,1,0,19.0,3.0,0.2866935174530112,0.5475354392443001,2
4.0,84.0,high,0,90.0,2,164.0,1,1,1,24.0,0.0,0.19195434553265953,0.5770019049051309,2
4.0,42.0,high,1,120.0,2,463.0,1,1,0,17.0,0.0,0.3063566629448983,0.5482850678733032,2
4.5,63.0,high,2,167.0,0,199.0,1,1,0,23.0,0.0,0.3243319416887126,0.5715710215710216,2
4.0,60.5,high,2,618.0,1,503.0,1,1,0,32.0,0.0,0.14217893217893218,0.5719119769119769,2
3.5,57.0,high,2,2339.0,1,2260.0,1,1,0,30.0,14.0,0.18461819457528658,0.4984003633096897,2
4.0,63.0,high,1,2508.0,1,2690.0,1,1,0,28.0,13.0,0.23509840911084,0.5488841851825277,2
4.5,54.0,high,1,2962.0,1,1151.0,1,1,0,24.0,0.0,0.34293914043914037,0.5974066924066924,2
3.5,42.0,high,2,735.0,1,378.0,1,1,0,27.0,3.0,0.223228109698436,0.5519250405215316,2
4.0,98.0,high,0,2285.0,1,3446.0,1,1,0,30.0,29.0,0.22313559303943908,0.5748586456278763,2
3.5,60.0,high,0,19.0,0,17.0,0,0,0,7.0,0.0,0.2988205295138889,0.5645858134920637,2
3.0,55.0,high,1,80.0,0,75.0,1,1,1,30.0,0.0,0.26654465158497415,0.5572459082136502,2
4.0,87.5,high,0,306.0,1,233.0,1,1,0,15.0,0.0,0.1888221635855658,0.51880228188064,2
4.5,98.0,high,1,321.0,1,331.0,0,1,0,21.0,2.0,0.18193382336783356,0.589979746705635,2
4.0,94.0,medium,1,435.0,1,305.0,1,1,0,19.0,0.0,0.29930672268907565,0.587420634920635,1
4.5,112.0,high,0,33.0,0,52.0,0,1,0,15.0,0.0,0.23040234560368789,0.531752304369754,2
4.5,112.0,high,0,33.0,0,52.0,0,1,0,15.0,0.0,0.23040234560368789,0.531752304369754,2
3.5,73.5,medium,1,208.0,0,168.0,1,1,0,17.0,0.0,0.12161792557932265,0.5713898791839971,1
3.5,73.5,high,1,208.0,0,168.0,1,1,0,17.0,0.0,0.12161792557932265,0.5713898791839971,2
4.0,105.0,high,0,183.0,0,277.0,1,1,0,18.0,0.0,0.2134734247234247,0.4947482764149432,2
4.5,73.5,high,1,382.0,1,545.0,1,1,0,28.0,2.0,0.2362285390346615,0.5759216067379334,2
4.5,17.5,high,2,720.0,3,2916.0,1,1,0,25.0,6.0,0.2768564603062151,0.5786079098824195,2
3.5,70.0,high,2,163.0,1,185.0,1,1,0,31.0,0.0,0.1676080077330078,0.5753345797720797,2
4.0,65.9294813466788,high,1,1602.0,2,3148.0,1,1,0,28.0,2.0,0.18187671632505825,0.594619592425715,2
4.0,65.9294813466788,medium,1,804.0,1,1864.0,1,1,0,29.0,9.0,0.16219712000962003,0.4903590236923571,1
4.0,104.0,high,0,37.0,0,74.0,0,1,0,11.0,2.0,0.24087077638341678,0.5761572821685184,2
3.5,37.0,high,2,2003.0,2,1909.0,1,1,0,18.0,9.0,0.18473034344128098,0.5347480528730529,2
4.5,63.0,high,0,9.0,1,55.0,1,1,0,11.0,0.0,0.4356078347881627,0.630077117782036,2
3.5,75.0,high,0,81.0,1,73.0,0,1,0,15.0,0.0,0.04161533812507839,0.5699975061014023,2
4.0,48.0,high,0,59.0,0,29.0,1,1,0,15.0,0.0,0.16669781144781137,0.5584803591470261,2
4.5,65.9294813466788,high,0,1107.0,1,1174.0,1,1,1,26.0,5.0,0.2804026875901876,0.5464882339882341,2
2.5,84.0,high,1,27.0,0,16.0,1,1,0,13.0,0.0,-0.0005873157343745513,0.566773477067595,2
2.5,65.9294813466788,high,1,72.0,0,38.0,1,1,0,11.0,0.0,-0.09001004016064255,0.5841525442429056,2
4.0,77.0,high,0,215.0,0,271.0,0,1,0,21.0,0.0,0.2981130928005928,0.5553051753051754,2
4.0,77.0,high,1,493.0,1,743.0,1,1,0,19.0,2.0,0.3047375947375949,0.5615751465751466,2
4.0,75.5,medium,2,1285.0,1,2100.0,1,1,0,29.0,26.0,0.20188934308663223,0.5626899171778694,1
4.0,54.0,high,1,242.0,0,199.0,1,1,0,19.0,0.0,0.04446888446888448,0.5440218790218793,2
4.5,72.0,high,0,15.0,1,12.0,1,1,0,21.333842627960276,0.0,0.25264329805996466,0.544123309817754,2
4.5,55.0,high,0,65.0,0,15.0,0,1,0,18.0,0.0,0.3512667410714286,0.564761904761905,2
3.0,70.0,high,2,630.0,1,510.0,1,1,0,25.0,28.0,0.16904395604395608,0.5097274596748279,2
3.5,64.0,high,0,144.0,0,195.0,1,1,0,15.0,0.0,0.2702368935837246,0.5372895148669796,2
3.5,35.0,high,1,561.0,1,931.0,1,1,0,27.0,7.0,0.22836290322580646,0.6050353302611368,2
4.5,56.0,high,0,959.0,1,1252.0,1,1,0,30.0,12.0,0.33877694935362457,0.6431598756341024,2
4.0,65.9294813466788,high,2,212.0,1,614.0,0,1,0,23.0,0.0,0.1917724867724868,0.5709471701138368,2
4.0,32.5,high,0,1316.0,3,1729.0,1,1,0,30.0,7.0,0.23910874749348782,0.5431963887483366,2
3.0,59.0,medium,2,226.0,1,78.0,1,1,0,20.0,0.0,0.07225456025456027,0.5605255115255117,1
4.0,73.5,high,0,662.0,1,550.0,1,1,0,25.0,3.0,0.15677563177563178,0.5439044289044288,2
4.0,65.9294813466788,high,1,266.0,1,477.0,1,1,0,26.0,2.0,0.24843471823991303,0.5845256150775633,2
4.5,59.0,high,0,910.0,1,793.0,1,1,0,30.0,9.0,0.2700423750464511,0.6127552688857036,2
4.0,98.0,high,0,659.0,1,841.0,1,1,1,14.0,12.0,0.1949476985045561,0.49474407023018147,2
3.5,65.9294813466788,high,1,2532.0,1,1923.0,1,1,0,19.0,14.0,0.09331043485704499,0.5245287418168773,2
4.0,63.0,high,0,64.0,0,54.0,1,1,0,12.0,15.0,0.085006689642612,0.4933109878255511,2
4.0,81.5,medium,0,1143.0,1,2570.0,1,1,0,22.0,12.0,0.28067207165594266,0.5709075404881855,1
4.5,66.0,high,0,35.0,0,72.0,0,1,0,11.0,0.0,0.23829724951275277,0.5888341456523275,2
4.0,0.0,high,0,289.0,3,526.0,1,1,0,16.0,14.0,0.2356374975982653,0.5371431708388232,2
4.0,0.0,high,0,289.0,3,526.0,1,1,0,16.0,14.0,0.2356374975982653,0.5371431708388232,2
4.5,57.0,medium,0,1659.0,1,1446.0,0,1,0,21.0,26.0,0.2800931495405179,0.5051620718462824,1
4.5,57.0,high,0,1659.0,1,1446.0,0,1,0,21.0,26.0,0.2800931495405179,0.5051620718462824,2
4.0,85.5,high,2,1003.0,1,861.0,1,1,0,26.0,16.0,0.18644495412844034,0.540402650356779,2
4.5,70.25,high,0,25.0,1,40.0,1,1,0,10.0,0.0,0.20024652338811633,0.49310366624525925,2
4.5,22.0,high,2,304.0,2,153.0,1,1,0,26.0,0.0,0.29213844915767995,0.5861733565579722,2
3.5,65.9294813466788,high,1,342.0,1,100.0,1,1,0,18.0,0.0,0.07531892021022456,0.6054331899984075,2
4.5,47.0,high,0,986.0,1,1135.0,0,1,0,29.0,4.0,0.3538981039924436,0.6463459234685647,2
4.0,65.9294813466788,high,0,669.7657657657658,1,4.0,0,1,1,21.333842627960276,0.0,0.0,0.0,2
4.0,65.9294813466788,high,0,669.7657657657658,1,4.0,0,1,1,21.333842627960276,0.0,0.0,0.0,2
3.5,65.9294813466788,high,0,35.0,0,35.0,1,1,0,8.0,0.0,0.1309990900475975,0.48495348764005497,2
3.5,80.5,high,1,146.0,0,162.0,0,1,0,24.0,0.0,0.25618026859504117,0.5578032762691855,2
4.0,77.0,high,0,31.0,0,15.0,0,1,0,14.0,0.0,0.24179596932405917,0.5147966827180311,2
4.0,89.0,high,0,138.0,0,153.0,1,1,1,11.0,2.0,0.21553891449052737,0.5193573988735278,2
4.0,63.0,medium,2,497.0,1,656.0,1,1,0,19.0,0.0,0.3069111176923678,0.5030571680571682,1
5.0,65.9294813466788,high,0,5.0,0,6.0,0,0,0,6.0,0.0,0.2531342494714588,0.5397004933051446,2
2.0,102.0,medium,1,6.0,1,101.0,1,1,1,17.0,0.0,-0.12496603260869564,0.5280193236714975,1
3.5,77.0,high,0,10.0,0,61.0,1,1,1,14.0,0.0,0.2213591974431818,0.5569100604256856,2
4.0,65.9294813466788,high,1,37.0,0,71.0,0,1,0,12.0,0.0,0.20752057613168717,0.592942386831276,2
4.5,67.0,high,1,510.0,1,425.0,1,1,0,23.0,0.0,0.2822874071311572,0.5518003168003168,2
4.0,108.5,high,0,37.0,0,62.0,0,1,0,11.0,0.0,0.20179974371693116,0.5344687830687831,2
4.0,39.5,high,1,738.0,1,800.0,1,1,0,31.0,8.0,0.3429045058883768,0.5639605734767026,2
4.0,39.5,high,1,738.0,1,800.0,1,1,0,31.0,8.0,0.3429045058883768,0.5639605734767026,2
3.5,110.0,medium,0,11.0,1,81.0,1,1,0,17.0,0.0,0.26760918977295567,0.5834953091915118,1
4.0,70.0,high,0,14.0,1,11.0,0,1,1,4.0,0.0,0.12150726743875782,0.4880755142293604,2
5.0,65.9294813466788,high,0,1.0,1,0.0,0,1,0,21.333842627960276,0.0,0.42142857142857143,0.6126984126984129,2
3.5,65.9294813466788,high,2,584.0,1,0.0,0,1,0,28.0,4.0,0.18223331959046238,0.5650780595066309,2
3.0,99.0,medium,1,159.0,1,68.0,1,1,0,15.0,0.0,-0.1070945945945946,0.5582689832689832,1
4.0,58.0,high,2,532.0,1,186.0,1,1,0,20.0,0.0,0.4164285714285714,0.5745502645502646,2
4.0,58.0,medium,2,532.0,1,186.0,1,1,0,20.0,0.0,0.4164285714285714,0.5745502645502646,1
4.5,73.5,high,2,2808.0,1,2952.0,1,1,1,24.0,27.0,0.29368304311528987,0.5729265083575428,2
4.0,71.75,high,0,54.0,0,95.0,1,1,1,15.0,0.0,0.2299186230436231,0.5162545787545787,2
4.0,71.75,high,0,54.0,0,95.0,1,1,1,15.0,0.0,0.2299186230436231,0.5162545787545787,2
4.0,77.0,high,0,871.0,1,505.0,1,1,0,23.0,3.0,0.20288803831235025,0.5150420514755378,2
4.0,77.0,high,0,871.0,1,505.0,1,1,0,23.0,3.0,0.20288803831235025,0.5150420514755378,2
4.0,65.9294813466788,high,2,2252.0,1,1755.0,1,1,0,35.0,11.0,0.27627652673524233,0.5430539032832612,2
4.0,80.5,high,1,1194.0,0,636.0,1,1,0,30.0,2.0,0.25222398402630963,0.5385117789187558,2
3.0,35.0,high,0,58.0,0,42.0,1,1,0,12.0,0.0,0.09320987654320986,0.4986887426702243,2
4.5,48.0,high,2,4329.0,1,4390.0,1,1,0,25.0,28.0,0.3112789926576691,0.5958016880994821,2
3.5,77.0,high,1,135.0,1,183.0,1,1,0,25.0,0.0,0.1293202764976958,0.47099629760920086,2
3.5,65.9294813466788,high,0,10.0,0,7.0,0,1,0,11.0,0.0,0.15394522548648767,0.5803130472547948,2
3.5,78.0,high,0,215.0,1,139.0,1,1,1,16.0,0.0,-0.03611983808674983,0.5842813416159005,2
3.5,84.0,high,0,123.0,1,142.0,1,1,0,10.0,0.0,0.09956090407177365,0.5422413335456814,2
4.5,30.0,high,0,153.0,0,189.0,1,1,1,26.0,0.0,0.32522751322751325,0.5443941798941799,2
4.0,25.0,high,0,164.0,3,601.0,1,1,0,21.0,0.0,0.20025035150035167,0.5170308711162371,2
3.0,54.0,medium,0,174.0,1,104.0,1,1,0,15.0,0.0,0.12263157894736844,0.4591808367071526,1
3.0,54.0,high,1,174.0,1,104.0,1,1,0,15.0,0.0,0.12263157894736844,0.4591808367071526,2
3.0,54.0,high,1,174.0,1,104.0,1,1,0,15.0,0.0,0.12263157894736844,0.4591808367071526,2
4.0,63.0,high,1,799.0,1,621.0,1,1,0,19.0,0.0,0.2270211506600395,0.50449412316079,2
4.0,70.0,high,1,416.0,1,491.0,1,1,0,20.0,0.0,0.28666323260073256,0.548346900013567,2
3.5,33.5,high,1,453.0,1,236.0,1,1,0,23.0,0.0,0.14803745740720536,0.5247315896055393,2
4.0,33.5,high,0,250.0,1,174.0,1,1,0,15.0,2.0,0.1916867469879518,0.6290619621342514,2
4.0,84.0,high,1,369.0,1,356.0,1,1,0,21.0,4.0,0.14349522005772003,0.5607812326562328,2
4.0,88.0,high,0,694.0,1,659.0,1,1,0,32.0,0.0,0.3471193273019116,0.6471948214083046,2
4.0,51.5,high,2,722.0,1,440.0,0,1,0,23.0,0.0,0.1629867253342863,0.505393623991185,2
4.0,65.9294813466788,high,0,654.0,1,266.0,1,1,0,24.0,2.0,0.22545121784345917,0.5142487684729065,2
3.0,30.0,high,0,19.0,1,15.0,0,1,0,10.0,0.0,0.12679852815229728,0.5204300364605705,2
3.5,49.0,high,1,1290.0,1,745.0,1,1,0,30.0,7.0,0.18895270613580464,0.5242863591807253,2
4.0,65.9294813466788,medium,0,2.0,0,0.0,0,0,0,3.0,0.0,0.2445870076425632,0.5154703115814225,1
4.0,33.0,high,2,2419.0,2,3100.0,1,1,0,33.0,26.0,0.3015707495119261,0.6258959014841369,2
4.0,51.0,high,0,171.0,1,193.0,1,1,1,27.0,3.0,0.1585347985347985,0.6124450549450552,2
4.0,37.0,high,1,1930.0,1,3361.0,1,1,0,26.0,21.0,0.2338540457967004,0.5214123033324062,2
3.5,80.5,high,0,491.0,1,319.0,1,1,0,26.0,7.0,0.11773129776602002,0.5382789535567314,2
3.5,84.0,high,0,93.0,0,245.0,1,1,0,12.0,2.0,0.16245526051329623,0.6150722789115646,2
3.5,60.0,medium,2,40.0,0,58.0,1,1,0,14.0,0.0,0.4041089466089466,0.6938156288156287,1
4.0,72.5,high,1,1116.0,1,1369.0,1,1,1,37.0,12.0,0.3124924615614271,0.5823433348260935,2
4.0,84.0,high,0,541.0,1,361.0,1,1,0,28.0,3.0,0.24479816685372247,0.5377802896691787,2
5.0,63.0,high,0,66.0,1,111.0,1,1,0,23.0,0.0,0.32491319444444444,0.6061507936507937,2
4.5,42.0,high,1,548.0,2,569.0,1,1,0,29.0,2.0,0.3645870936972631,0.5831964520100115,2
3.5,49.0,high,1,33.0,1,34.0,0,1,0,11.0,0.0,0.32145378151260495,0.6107070315305609,2
4.0,70.0,medium,0,371.0,0,830.0,1,1,0,23.0,5.0,0.20957540970933825,0.5239065626250499,1
4.5,20.0,high,0,55.0,0,27.0,1,1,0,18.0,0.0,0.2637298469705877,0.5643418310084976,2
3.5,27.0,high,1,535.0,1,606.0,1,1,0,26.0,2.0,0.2541441417066416,0.531099216099216,2
4.0,65.9294813466788,medium,0,9.0,1,4.0,0,1,0,12.0,0.0,0.2939128481581311,0.5833782569631627,1
3.0,77.0,medium,1,26.0,0,58.0,1,1,0,19.0,0.0,0.3572818396226415,0.6216981132075472,1
5.0,55.0,high,0,28.0,0,28.0,0,1,0,5.0,0.0,0.30913618471582177,0.5530264090747964,2
3.0,81.0,high,1,41.0,1,27.0,1,1,1,27.0,0.0,0.05141721370255959,0.5853338516930752,2
4.5,48.0,high,1,200.0,0,201.0,1,1,0,21.0,2.0,0.18954929503366993,0.51452405002405,2
